seed = 7271, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 7271, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 7271, n = 100, kappa = 2.07e+00, iterations = 6, message = success
seed = 7271, n = 100, kappa = 2.98e+00, iterations = 7, message = success
seed = 7271, n = 100, kappa = 4.28e+00, iterations = 10, message = success
seed = 7271, n = 100, kappa = 6.16e+00, iterations = 12, message = success
seed = 7271, n = 100, kappa = 8.86e+00, iterations = 19, message = success
seed = 7271, n = 100, kappa = 1.27e+01, iterations = 24, message = success
seed = 7271, n = 100, kappa = 1.83e+01, iterations = 33, message = success
seed = 7271, n = 100, kappa = 2.64e+01, iterations = 47, message = success
seed = 7271, n = 100, kappa = 3.79e+01, iterations = 47, message = success
seed = 7271, n = 100, kappa = 5.46e+01, iterations = 98, message = success
seed = 7271, n = 100, kappa = 7.85e+01, iterations = 114, message = success
seed = 7271, n = 100, kappa = 1.13e+02, iterations = 88, message = success
seed = 7271, n = 100, kappa = 1.62e+02, iterations = 110, message = success
seed = 7271, n = 100, kappa = 2.34e+02, iterations = 280, message = success
seed = 7271, n = 100, kappa = 3.36e+02, iterations = 480, message = success
seed = 7271, n = 100, kappa = 4.83e+02, iterations = 480, message = success
seed = 7271, n = 100, kappa = 6.95e+02, iterations = 638, message = success
seed = 7271, n = 100, kappa = 1.00e+03, iterations = 1629, message = success
seed = 861, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 861, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 861, n = 100, kappa = 2.07e+00, iterations = 6, message = success
seed = 861, n = 100, kappa = 2.98e+00, iterations = 7, message = success
seed = 861, n = 100, kappa = 4.28e+00, iterations = 10, message = success
seed = 861, n = 100, kappa = 6.16e+00, iterations = 12, message = success
seed = 861, n = 100, kappa = 8.86e+00, iterations = 17, message = success
seed = 861, n = 100, kappa = 1.27e+01, iterations = 24, message = success
seed = 861, n = 100, kappa = 1.83e+01, iterations = 40, message = success
seed = 861, n = 100, kappa = 2.64e+01, iterations = 52, message = success
seed = 861, n = 100, kappa = 3.79e+01, iterations = 71, message = success
seed = 861, n = 100, kappa = 5.46e+01, iterations = 58, message = success
seed = 861, n = 100, kappa = 7.85e+01, iterations = 143, message = success
seed = 861, n = 100, kappa = 1.13e+02, iterations = 69, message = success
seed = 861, n = 100, kappa = 1.62e+02, iterations = 165, message = success
seed = 861, n = 100, kappa = 2.34e+02, iterations = 376, message = success
seed = 861, n = 100, kappa = 3.36e+02, iterations = 303, message = success
seed = 861, n = 100, kappa = 4.83e+02, iterations = 484, message = success
seed = 861, n = 100, kappa = 6.95e+02, iterations = 738, message = success
seed = 861, n = 100, kappa = 1.00e+03, iterations = 1680, message = success
seed = 5391, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 5391, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 5391, n = 100, kappa = 2.07e+00, iterations = 6, message = success
seed = 5391, n = 100, kappa = 2.98e+00, iterations = 7, message = success
seed = 5391, n = 100, kappa = 4.28e+00, iterations = 10, message = success
seed = 5391, n = 100, kappa = 6.16e+00, iterations = 13, message = success
seed = 5391, n = 100, kappa = 8.86e+00, iterations = 21, message = success
seed = 5391, n = 100, kappa = 1.27e+01, iterations = 25, message = success
seed = 5391, n = 100, kappa = 1.83e+01, iterations = 37, message = success
seed = 5391, n = 100, kappa = 2.64e+01, iterations = 52, message = success
seed = 5391, n = 100, kappa = 3.79e+01, iterations = 54, message = success
seed = 5391, n = 100, kappa = 5.46e+01, iterations = 91, message = success
seed = 5391, n = 100, kappa = 7.85e+01, iterations = 107, message = success
seed = 5391, n = 100, kappa = 1.13e+02, iterations = 187, message = success
seed = 5391, n = 100, kappa = 1.62e+02, iterations = 136, message = success
seed = 5391, n = 100, kappa = 2.34e+02, iterations = 398, message = success
seed = 5391, n = 100, kappa = 3.36e+02, iterations = 310, message = success
seed = 5391, n = 100, kappa = 4.83e+02, iterations = 943, message = success
seed = 5391, n = 100, kappa = 6.95e+02, iterations = 705, message = success
seed = 5391, n = 100, kappa = 1.00e+03, iterations = 1719, message = success
seed = 5192, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 5192, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 5192, n = 100, kappa = 2.07e+00, iterations = 7, message = success
seed = 5192, n = 100, kappa = 2.98e+00, iterations = 6, message = success
seed = 5192, n = 100, kappa = 4.28e+00, iterations = 10, message = success
seed = 5192, n = 100, kappa = 6.16e+00, iterations = 12, message = success
seed = 5192, n = 100, kappa = 8.86e+00, iterations = 18, message = success
seed = 5192, n = 100, kappa = 1.27e+01, iterations = 24, message = success
seed = 5192, n = 100, kappa = 1.83e+01, iterations = 32, message = success
seed = 5192, n = 100, kappa = 2.64e+01, iterations = 45, message = success
seed = 5192, n = 100, kappa = 3.79e+01, iterations = 43, message = success
seed = 5192, n = 100, kappa = 5.46e+01, iterations = 86, message = success
seed = 5192, n = 100, kappa = 7.85e+01, iterations = 118, message = success
seed = 5192, n = 100, kappa = 1.13e+02, iterations = 133, message = success
seed = 5192, n = 100, kappa = 1.62e+02, iterations = 147, message = success
seed = 5192, n = 100, kappa = 2.34e+02, iterations = 331, message = success
seed = 5192, n = 100, kappa = 3.36e+02, iterations = 508, message = success
seed = 5192, n = 100, kappa = 4.83e+02, iterations = 801, message = success
seed = 5192, n = 100, kappa = 6.95e+02, iterations = 666, message = success
seed = 5192, n = 100, kappa = 1.00e+03, iterations = 656, message = success
seed = 5735, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 5735, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 5735, n = 100, kappa = 2.07e+00, iterations = 7, message = success
seed = 5735, n = 100, kappa = 2.98e+00, iterations = 6, message = success
seed = 5735, n = 100, kappa = 4.28e+00, iterations = 9, message = success
seed = 5735, n = 100, kappa = 6.16e+00, iterations = 13, message = success
seed = 5735, n = 100, kappa = 8.86e+00, iterations = 18, message = success
seed = 5735, n = 100, kappa = 1.27e+01, iterations = 25, message = success
seed = 5735, n = 100, kappa = 1.83e+01, iterations = 33, message = success
seed = 5735, n = 100, kappa = 2.64e+01, iterations = 46, message = success
seed = 5735, n = 100, kappa = 3.79e+01, iterations = 29, message = success
seed = 5735, n = 100, kappa = 5.46e+01, iterations = 68, message = success
seed = 5735, n = 100, kappa = 7.85e+01, iterations = 99, message = success
seed = 5735, n = 100, kappa = 1.13e+02, iterations = 166, message = success
seed = 5735, n = 100, kappa = 1.62e+02, iterations = 145, message = success
seed = 5735, n = 100, kappa = 2.34e+02, iterations = 330, message = success
seed = 5735, n = 100, kappa = 3.36e+02, iterations = 237, message = success
seed = 5735, n = 100, kappa = 4.83e+02, iterations = 376, message = success
seed = 5735, n = 100, kappa = 6.95e+02, iterations = 592, message = success
seed = 5735, n = 100, kappa = 1.00e+03, iterations = 1434, message = success
seed = 6266, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 6266, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 6266, n = 100, kappa = 2.07e+00, iterations = 7, message = success
seed = 6266, n = 100, kappa = 2.98e+00, iterations = 6, message = success
seed = 6266, n = 100, kappa = 4.28e+00, iterations = 10, message = success
seed = 6266, n = 100, kappa = 6.16e+00, iterations = 14, message = success
seed = 6266, n = 100, kappa = 8.86e+00, iterations = 19, message = success
seed = 6266, n = 100, kappa = 1.27e+01, iterations = 27, message = success
seed = 6266, n = 100, kappa = 1.83e+01, iterations = 42, message = success
seed = 6266, n = 100, kappa = 2.64e+01, iterations = 39, message = success
seed = 6266, n = 100, kappa = 3.79e+01, iterations = 69, message = success
seed = 6266, n = 100, kappa = 5.46e+01, iterations = 108, message = success
seed = 6266, n = 100, kappa = 7.85e+01, iterations = 85, message = success
seed = 6266, n = 100, kappa = 1.13e+02, iterations = 167, message = success
seed = 6266, n = 100, kappa = 1.62e+02, iterations = 198, message = success
seed = 6266, n = 100, kappa = 2.34e+02, iterations = 181, message = success
seed = 6266, n = 100, kappa = 3.36e+02, iterations = 347, message = success
seed = 6266, n = 100, kappa = 4.83e+02, iterations = 827, message = success
seed = 6266, n = 100, kappa = 6.95e+02, iterations = 769, message = success
seed = 6266, n = 100, kappa = 1.00e+03, iterations = 1332, message = success
seed = 467, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 467, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 467, n = 100, kappa = 2.07e+00, iterations = 6, message = success
seed = 467, n = 100, kappa = 2.98e+00, iterations = 6, message = success
seed = 467, n = 100, kappa = 4.28e+00, iterations = 9, message = success
seed = 467, n = 100, kappa = 6.16e+00, iterations = 13, message = success
seed = 467, n = 100, kappa = 8.86e+00, iterations = 16, message = success
seed = 467, n = 100, kappa = 1.27e+01, iterations = 23, message = success
seed = 467, n = 100, kappa = 1.83e+01, iterations = 34, message = success
seed = 467, n = 100, kappa = 2.64e+01, iterations = 32, message = success
seed = 467, n = 100, kappa = 3.79e+01, iterations = 24, message = success
seed = 467, n = 100, kappa = 5.46e+01, iterations = 35, message = success
seed = 467, n = 100, kappa = 7.85e+01, iterations = 51, message = success
seed = 467, n = 100, kappa = 1.13e+02, iterations = 136, message = success
seed = 467, n = 100, kappa = 1.62e+02, iterations = 110, message = success
seed = 467, n = 100, kappa = 2.34e+02, iterations = 251, message = success
seed = 467, n = 100, kappa = 3.36e+02, iterations = 238, message = success
seed = 467, n = 100, kappa = 4.83e+02, iterations = 556, message = success
seed = 467, n = 100, kappa = 6.95e+02, iterations = 502, message = success
seed = 467, n = 100, kappa = 1.00e+03, iterations = 1206, message = success
seed = 4427, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 4427, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 4427, n = 100, kappa = 2.07e+00, iterations = 7, message = success
seed = 4427, n = 100, kappa = 2.98e+00, iterations = 7, message = success
seed = 4427, n = 100, kappa = 4.28e+00, iterations = 10, message = success
seed = 4427, n = 100, kappa = 6.16e+00, iterations = 10, message = success
seed = 4427, n = 100, kappa = 8.86e+00, iterations = 17, message = success
seed = 4427, n = 100, kappa = 1.27e+01, iterations = 25, message = success
seed = 4427, n = 100, kappa = 1.83e+01, iterations = 23, message = success
seed = 4427, n = 100, kappa = 2.64e+01, iterations = 51, message = success
seed = 4427, n = 100, kappa = 3.79e+01, iterations = 72, message = success
seed = 4427, n = 100, kappa = 5.46e+01, iterations = 99, message = success
seed = 4427, n = 100, kappa = 7.85e+01, iterations = 93, message = success
seed = 4427, n = 100, kappa = 1.13e+02, iterations = 167, message = success
seed = 4427, n = 100, kappa = 1.62e+02, iterations = 197, message = success
seed = 4427, n = 100, kappa = 2.34e+02, iterations = 268, message = success
seed = 4427, n = 100, kappa = 3.36e+02, iterations = 279, message = success
seed = 4427, n = 100, kappa = 4.83e+02, iterations = 645, message = success
seed = 4427, n = 100, kappa = 6.95e+02, iterations = 531, message = success
seed = 4427, n = 100, kappa = 1.00e+03, iterations = 723, message = success
seed = 5579, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 5579, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 5579, n = 100, kappa = 2.07e+00, iterations = 7, message = success
seed = 5579, n = 100, kappa = 2.98e+00, iterations = 6, message = success
seed = 5579, n = 100, kappa = 4.28e+00, iterations = 10, message = success
seed = 5579, n = 100, kappa = 6.16e+00, iterations = 13, message = success
seed = 5579, n = 100, kappa = 8.86e+00, iterations = 19, message = success
seed = 5579, n = 100, kappa = 1.27e+01, iterations = 29, message = success
seed = 5579, n = 100, kappa = 1.83e+01, iterations = 24, message = success
seed = 5579, n = 100, kappa = 2.64e+01, iterations = 56, message = success
seed = 5579, n = 100, kappa = 3.79e+01, iterations = 58, message = success
seed = 5579, n = 100, kappa = 5.46e+01, iterations = 82, message = success
seed = 5579, n = 100, kappa = 7.85e+01, iterations = 69, message = success
seed = 5579, n = 100, kappa = 1.13e+02, iterations = 198, message = success
seed = 5579, n = 100, kappa = 1.62e+02, iterations = 178, message = success
seed = 5579, n = 100, kappa = 2.34e+02, iterations = 431, message = success
seed = 5579, n = 100, kappa = 3.36e+02, iterations = 390, message = success
seed = 5579, n = 100, kappa = 4.83e+02, iterations = 805, message = success
seed = 5579, n = 100, kappa = 6.95e+02, iterations = 770, message = success
seed = 5579, n = 100, kappa = 1.00e+03, iterations = 2018, message = success
seed = 8323, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 8323, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 8323, n = 100, kappa = 2.07e+00, iterations = 8, message = success
seed = 8323, n = 100, kappa = 2.98e+00, iterations = 6, message = success
seed = 8323, n = 100, kappa = 4.28e+00, iterations = 9, message = success
seed = 8323, n = 100, kappa = 6.16e+00, iterations = 13, message = success
seed = 8323, n = 100, kappa = 8.86e+00, iterations = 18, message = success
seed = 8323, n = 100, kappa = 1.27e+01, iterations = 20, message = success
seed = 8323, n = 100, kappa = 1.83e+01, iterations = 29, message = success
seed = 8323, n = 100, kappa = 2.64e+01, iterations = 52, message = success
seed = 8323, n = 100, kappa = 3.79e+01, iterations = 53, message = success
seed = 8323, n = 100, kappa = 5.46e+01, iterations = 47, message = success
seed = 8323, n = 100, kappa = 7.85e+01, iterations = 63, message = success
seed = 8323, n = 100, kappa = 1.13e+02, iterations = 169, message = success
seed = 8323, n = 100, kappa = 1.62e+02, iterations = 90, message = success
seed = 8323, n = 100, kappa = 2.34e+02, iterations = 307, message = success
seed = 8323, n = 100, kappa = 3.36e+02, iterations = 212, message = success
seed = 8323, n = 100, kappa = 4.83e+02, iterations = 278, message = success
seed = 8323, n = 100, kappa = 6.95e+02, iterations = 629, message = success
seed = 8323, n = 100, kappa = 1.00e+03, iterations = 786, message = success
seed = 1686, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 1686, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 1686, n = 100, kappa = 2.07e+00, iterations = 7, message = success
seed = 1686, n = 100, kappa = 2.98e+00, iterations = 7, message = success
seed = 1686, n = 100, kappa = 4.28e+00, iterations = 10, message = success
seed = 1686, n = 100, kappa = 6.16e+00, iterations = 14, message = success
seed = 1686, n = 100, kappa = 8.86e+00, iterations = 19, message = success
seed = 1686, n = 100, kappa = 1.27e+01, iterations = 26, message = success
seed = 1686, n = 100, kappa = 1.83e+01, iterations = 38, message = success
seed = 1686, n = 100, kappa = 2.64e+01, iterations = 55, message = success
seed = 1686, n = 100, kappa = 3.79e+01, iterations = 81, message = success
seed = 1686, n = 100, kappa = 5.46e+01, iterations = 94, message = success
seed = 1686, n = 100, kappa = 7.85e+01, iterations = 150, message = success
seed = 1686, n = 100, kappa = 1.13e+02, iterations = 219, message = success
seed = 1686, n = 100, kappa = 1.62e+02, iterations = 226, message = success
seed = 1686, n = 100, kappa = 2.34e+02, iterations = 441, message = success
seed = 1686, n = 100, kappa = 3.36e+02, iterations = 322, message = success
seed = 1686, n = 100, kappa = 4.83e+02, iterations = 92, message = success
seed = 1686, n = 100, kappa = 6.95e+02, iterations = 1352, message = success
seed = 1686, n = 100, kappa = 1.00e+03, iterations = 1201, message = success
seed = 770, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 770, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 770, n = 100, kappa = 2.07e+00, iterations = 6, message = success
seed = 770, n = 100, kappa = 2.98e+00, iterations = 7, message = success
seed = 770, n = 100, kappa = 4.28e+00, iterations = 10, message = success
seed = 770, n = 100, kappa = 6.16e+00, iterations = 14, message = success
seed = 770, n = 100, kappa = 8.86e+00, iterations = 19, message = success
seed = 770, n = 100, kappa = 1.27e+01, iterations = 26, message = success
seed = 770, n = 100, kappa = 1.83e+01, iterations = 38, message = success
seed = 770, n = 100, kappa = 2.64e+01, iterations = 46, message = success
seed = 770, n = 100, kappa = 3.79e+01, iterations = 75, message = success
seed = 770, n = 100, kappa = 5.46e+01, iterations = 100, message = success
seed = 770, n = 100, kappa = 7.85e+01, iterations = 71, message = success
seed = 770, n = 100, kappa = 1.13e+02, iterations = 211, message = success
seed = 770, n = 100, kappa = 1.62e+02, iterations = 213, message = success
seed = 770, n = 100, kappa = 2.34e+02, iterations = 195, message = success
seed = 770, n = 100, kappa = 3.36e+02, iterations = 376, message = success
seed = 770, n = 100, kappa = 4.83e+02, iterations = 743, message = success
seed = 770, n = 100, kappa = 6.95e+02, iterations = 706, message = success
seed = 770, n = 100, kappa = 1.00e+03, iterations = 1012, message = success
seed = 6950, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 6950, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 6950, n = 100, kappa = 2.07e+00, iterations = 6, message = success
seed = 6950, n = 100, kappa = 2.98e+00, iterations = 6, message = success
seed = 6950, n = 100, kappa = 4.28e+00, iterations = 10, message = success
seed = 6950, n = 100, kappa = 6.16e+00, iterations = 14, message = success
seed = 6950, n = 100, kappa = 8.86e+00, iterations = 20, message = success
seed = 6950, n = 100, kappa = 1.27e+01, iterations = 29, message = success
seed = 6950, n = 100, kappa = 1.83e+01, iterations = 23, message = success
seed = 6950, n = 100, kappa = 2.64e+01, iterations = 53, message = success
seed = 6950, n = 100, kappa = 3.79e+01, iterations = 57, message = success
seed = 6950, n = 100, kappa = 5.46e+01, iterations = 103, message = success
seed = 6950, n = 100, kappa = 7.85e+01, iterations = 59, message = success
seed = 6950, n = 100, kappa = 1.13e+02, iterations = 123, message = success
seed = 6950, n = 100, kappa = 1.62e+02, iterations = 179, message = success
seed = 6950, n = 100, kappa = 2.34e+02, iterations = 256, message = success
seed = 6950, n = 100, kappa = 3.36e+02, iterations = 522, message = success
seed = 6950, n = 100, kappa = 4.83e+02, iterations = 567, message = success
seed = 6950, n = 100, kappa = 6.95e+02, iterations = 1198, message = success
seed = 6950, n = 100, kappa = 1.00e+03, iterations = 1796, message = success
seed = 2434, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 2434, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 2434, n = 100, kappa = 2.07e+00, iterations = 6, message = success
seed = 2434, n = 100, kappa = 2.98e+00, iterations = 6, message = success
seed = 2434, n = 100, kappa = 4.28e+00, iterations = 9, message = success
seed = 2434, n = 100, kappa = 6.16e+00, iterations = 12, message = success
seed = 2434, n = 100, kappa = 8.86e+00, iterations = 17, message = success
seed = 2434, n = 100, kappa = 1.27e+01, iterations = 23, message = success
seed = 2434, n = 100, kappa = 1.83e+01, iterations = 24, message = success
seed = 2434, n = 100, kappa = 2.64e+01, iterations = 47, message = success
seed = 2434, n = 100, kappa = 3.79e+01, iterations = 45, message = success
seed = 2434, n = 100, kappa = 5.46e+01, iterations = 76, message = success
seed = 2434, n = 100, kappa = 7.85e+01, iterations = 75, message = success
seed = 2434, n = 100, kappa = 1.13e+02, iterations = 138, message = success
seed = 2434, n = 100, kappa = 1.62e+02, iterations = 238, message = success
seed = 2434, n = 100, kappa = 2.34e+02, iterations = 205, message = success
seed = 2434, n = 100, kappa = 3.36e+02, iterations = 467, message = success
seed = 2434, n = 100, kappa = 4.83e+02, iterations = 458, message = success
seed = 2434, n = 100, kappa = 6.95e+02, iterations = 615, message = success
seed = 2434, n = 100, kappa = 1.00e+03, iterations = 1709, message = success
seed = 5312, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 5312, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 5312, n = 100, kappa = 2.07e+00, iterations = 6, message = success
seed = 5312, n = 100, kappa = 2.98e+00, iterations = 7, message = success
seed = 5312, n = 100, kappa = 4.28e+00, iterations = 10, message = success
seed = 5312, n = 100, kappa = 6.16e+00, iterations = 15, message = success
seed = 5312, n = 100, kappa = 8.86e+00, iterations = 15, message = success
seed = 5312, n = 100, kappa = 1.27e+01, iterations = 22, message = success
seed = 5312, n = 100, kappa = 1.83e+01, iterations = 28, message = success
seed = 5312, n = 100, kappa = 2.64e+01, iterations = 37, message = success
seed = 5312, n = 100, kappa = 3.79e+01, iterations = 41, message = success
seed = 5312, n = 100, kappa = 5.46e+01, iterations = 72, message = success
seed = 5312, n = 100, kappa = 7.85e+01, iterations = 104, message = success
seed = 5312, n = 100, kappa = 1.13e+02, iterations = 139, message = success
seed = 5312, n = 100, kappa = 1.62e+02, iterations = 146, message = success
seed = 5312, n = 100, kappa = 2.34e+02, iterations = 159, message = success
seed = 5312, n = 100, kappa = 3.36e+02, iterations = 250, message = success
seed = 5312, n = 100, kappa = 4.83e+02, iterations = 646, message = success
seed = 5312, n = 100, kappa = 6.95e+02, iterations = 621, message = success
seed = 5312, n = 100, kappa = 1.00e+03, iterations = 1013, message = success
seed = 5052, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 5052, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 5052, n = 100, kappa = 2.07e+00, iterations = 6, message = success
seed = 5052, n = 100, kappa = 2.98e+00, iterations = 7, message = success
seed = 5052, n = 100, kappa = 4.28e+00, iterations = 10, message = success
seed = 5052, n = 100, kappa = 6.16e+00, iterations = 14, message = success
seed = 5052, n = 100, kappa = 8.86e+00, iterations = 19, message = success
seed = 5052, n = 100, kappa = 1.27e+01, iterations = 26, message = success
seed = 5052, n = 100, kappa = 1.83e+01, iterations = 37, message = success
seed = 5052, n = 100, kappa = 2.64e+01, iterations = 40, message = success
seed = 5052, n = 100, kappa = 3.79e+01, iterations = 75, message = success
seed = 5052, n = 100, kappa = 5.46e+01, iterations = 87, message = success
seed = 5052, n = 100, kappa = 7.85e+01, iterations = 90, message = success
seed = 5052, n = 100, kappa = 1.13e+02, iterations = 208, message = success
seed = 5052, n = 100, kappa = 1.62e+02, iterations = 202, message = success
seed = 5052, n = 100, kappa = 2.34e+02, iterations = 304, message = success
seed = 5052, n = 100, kappa = 3.36e+02, iterations = 500, message = success
seed = 5052, n = 100, kappa = 4.83e+02, iterations = 627, message = success
seed = 5052, n = 100, kappa = 6.95e+02, iterations = 765, message = success
seed = 5052, n = 100, kappa = 1.00e+03, iterations = 1805, message = success
seed = 6421, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 6421, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 6421, n = 100, kappa = 2.07e+00, iterations = 6, message = success
seed = 6421, n = 100, kappa = 2.98e+00, iterations = 6, message = success
seed = 6421, n = 100, kappa = 4.28e+00, iterations = 9, message = success
seed = 6421, n = 100, kappa = 6.16e+00, iterations = 12, message = success
seed = 6421, n = 100, kappa = 8.86e+00, iterations = 17, message = success
seed = 6421, n = 100, kappa = 1.27e+01, iterations = 24, message = success
seed = 6421, n = 100, kappa = 1.83e+01, iterations = 22, message = success
seed = 6421, n = 100, kappa = 2.64e+01, iterations = 45, message = success
seed = 6421, n = 100, kappa = 3.79e+01, iterations = 36, message = success
seed = 6421, n = 100, kappa = 5.46e+01, iterations = 84, message = success
seed = 6421, n = 100, kappa = 7.85e+01, iterations = 57, message = success
seed = 6421, n = 100, kappa = 1.13e+02, iterations = 157, message = success
seed = 6421, n = 100, kappa = 1.62e+02, iterations = 140, message = success
seed = 6421, n = 100, kappa = 2.34e+02, iterations = 355, message = success
seed = 6421, n = 100, kappa = 3.36e+02, iterations = 360, message = success
seed = 6421, n = 100, kappa = 4.83e+02, iterations = 364, message = success
seed = 6421, n = 100, kappa = 6.95e+02, iterations = 646, message = success
seed = 6421, n = 100, kappa = 1.00e+03, iterations = 1301, message = success
seed = 1185, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 1185, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 1185, n = 100, kappa = 2.07e+00, iterations = 6, message = success
seed = 1185, n = 100, kappa = 2.98e+00, iterations = 7, message = success
seed = 1185, n = 100, kappa = 4.28e+00, iterations = 8, message = success
seed = 1185, n = 100, kappa = 6.16e+00, iterations = 13, message = success
seed = 1185, n = 100, kappa = 8.86e+00, iterations = 18, message = success
seed = 1185, n = 100, kappa = 1.27e+01, iterations = 19, message = success
seed = 1185, n = 100, kappa = 1.83e+01, iterations = 40, message = success
seed = 1185, n = 100, kappa = 2.64e+01, iterations = 40, message = success
seed = 1185, n = 100, kappa = 3.79e+01, iterations = 39, message = success
seed = 1185, n = 100, kappa = 5.46e+01, iterations = 68, message = success
seed = 1185, n = 100, kappa = 7.85e+01, iterations = 92, message = success
seed = 1185, n = 100, kappa = 1.13e+02, iterations = 111, message = success
seed = 1185, n = 100, kappa = 1.62e+02, iterations = 108, message = success
seed = 1185, n = 100, kappa = 2.34e+02, iterations = 288, message = success
seed = 1185, n = 100, kappa = 3.36e+02, iterations = 239, message = success
seed = 1185, n = 100, kappa = 4.83e+02, iterations = 473, message = success
seed = 1185, n = 100, kappa = 6.95e+02, iterations = 535, message = success
seed = 1185, n = 100, kappa = 1.00e+03, iterations = 538, message = success
seed = 4556, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 4556, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 4556, n = 100, kappa = 2.07e+00, iterations = 7, message = success
seed = 4556, n = 100, kappa = 2.98e+00, iterations = 7, message = success
seed = 4556, n = 100, kappa = 4.28e+00, iterations = 11, message = success
seed = 4556, n = 100, kappa = 6.16e+00, iterations = 13, message = success
seed = 4556, n = 100, kappa = 8.86e+00, iterations = 20, message = success
seed = 4556, n = 100, kappa = 1.27e+01, iterations = 27, message = success
seed = 4556, n = 100, kappa = 1.83e+01, iterations = 40, message = success
seed = 4556, n = 100, kappa = 2.64e+01, iterations = 56, message = success
seed = 4556, n = 100, kappa = 3.79e+01, iterations = 75, message = success
seed = 4556, n = 100, kappa = 5.46e+01, iterations = 115, message = success
seed = 4556, n = 100, kappa = 7.85e+01, iterations = 97, message = success
seed = 4556, n = 100, kappa = 1.13e+02, iterations = 229, message = success
seed = 4556, n = 100, kappa = 1.62e+02, iterations = 84, message = success
seed = 4556, n = 100, kappa = 2.34e+02, iterations = 399, message = success
seed = 4556, n = 100, kappa = 3.36e+02, iterations = 399, message = success
seed = 4556, n = 100, kappa = 4.83e+02, iterations = 792, message = success
seed = 4556, n = 100, kappa = 6.95e+02, iterations = 1252, message = success
seed = 4556, n = 100, kappa = 1.00e+03, iterations = 1011, message = success
seed = 3386, n = 100, kappa = 1.00e+00, iterations = 1, message = success
seed = 3386, n = 100, kappa = 1.44e+00, iterations = 6, message = success
seed = 3386, n = 100, kappa = 2.07e+00, iterations = 7, message = success
seed = 3386, n = 100, kappa = 2.98e+00, iterations = 6, message = success
seed = 3386, n = 100, kappa = 4.28e+00, iterations = 9, message = success
seed = 3386, n = 100, kappa = 6.16e+00, iterations = 13, message = success
seed = 3386, n = 100, kappa = 8.86e+00, iterations = 18, message = success
seed = 3386, n = 100, kappa = 1.27e+01, iterations = 26, message = success
seed = 3386, n = 100, kappa = 1.83e+01, iterations = 34, message = success
seed = 3386, n = 100, kappa = 2.64e+01, iterations = 47, message = success
seed = 3386, n = 100, kappa = 3.79e+01, iterations = 49, message = success
seed = 3386, n = 100, kappa = 5.46e+01, iterations = 78, message = success
seed = 3386, n = 100, kappa = 7.85e+01, iterations = 54, message = success
seed = 3386, n = 100, kappa = 1.13e+02, iterations = 165, message = success
seed = 3386, n = 100, kappa = 1.62e+02, iterations = 156, message = success
seed = 3386, n = 100, kappa = 2.34e+02, iterations = 350, message = success
seed = 3386, n = 100, kappa = 3.36e+02, iterations = 344, message = success
seed = 3386, n = 100, kappa = 4.83e+02, iterations = 600, message = success
seed = 3386, n = 100, kappa = 6.95e+02, iterations = 1079, message = success
seed = 3386, n = 100, kappa = 1.00e+03, iterations = 1651, message = success
seed = 7271, n = 1000, kappa = 1.00e+00, iterations = 1, message = success
